logFC	AveExpr	t	P.Value	adj.P.Val	B	Significance	ID
NOMO1	0.139289684748905	7.76571114264744	3.16660117031017	0.00158974547117897	0.0022807356713317	-3.1140292331048	Not Significant	NOMO1
SERPINA1	-0.461535586813869	6.4187175555338	-3.16537569469463	0.00159638853053767	0.00228883486316288	-3.11511955602065	Not Significant	SERPINA1
KDM5A	0.142839849475686	6.44069189223383	3.1654181011607	0.00159615822669159	0.00228872391060481	-3.11902489265165	Not Significant	KDM5A
HSPA1A	-0.220244699448351	9.49169301392577	-3.15029703806343	0.00168024861933087	0.00240561326626412	-3.11999106364529	Not Significant	HSPA1A
HADHA	0.091368168701079	7.89134476050137	3.16373867347919	0.00160530242720649	0.00230117435379749	-3.12017030831946	Not Significant	HADHA
FLJ44635	-0.195053103678511	-0.315377054539426	-2.83334974264171	0.00470036026310683	0.00644233443753845	-3.12200263885678	Not Significant	FLJ44635
RPS6KA2	-0.196475217026578	5.15186735316156	-3.13954372217744	0.00174251239881285	0.00249189595576456	-3.12414896627856	Not Significant	RPS6KA2
MTSS1	-0.264039524812676	5.93653929724102	-3.15756448361539	0.00163933656384594	0.00234816253718845	-3.12416355410186	Not Significant	MTSS1
TMEM110	-0.129340707895151	3.41653763007547	-3.05183329832616	0.00233547885612197	0.00329392310964733	-3.12576515709411	Not Significant	TMEM110
EXTL1	0.452368687852301	0.806676030519815	2.90219996991655	0.00378811936520195	0.00523081303985401	-3.12608257961195	Not Significant	EXTL1
RFPL1S	-0.30347403362441	-0.678164458403325	-2.81667852338679	0.00494928983612142	0.0067655512811425	-3.12891089996058	Not Significant	RFPL1S
RARS	-0.101456820080774	6.32773679584703	-3.1604825391086	0.00162316926070815	0.00232589510052838	-3.13078392711584	Not Significant	RARS
LGR4	0.313670202602406	4.60204286218652	3.11903797432625	0.00186717063467218	0.00266177187247723	-3.13098597213366	Not Significant	LGR4
CD2AP	-0.163183854107446	6.50909284416003	-3.16000436077356	0.00162580846927945	0.00232945389237082	-3.13649955321207	Not Significant	CD2AP
NAV2	0.308861610359062	5.16753379542054	3.13708909326302	0.00175701986570703	0.00251120285810133	-3.13731051614589	Not Significant	NAV2
ALDH1A1	-0.314404728328283	4.07295749601175	-3.08832922797284	0.0020692591372462	0.00293504563183889	-3.14050577486607	Not Significant	ALDH1A1
VMO1	0.305395191549726	0.182864881098946	2.85609009572098	0.00437910663101146	0.00601689974720908	-3.14059672070948	Not Significant	VMO1
CXorf42	-0.152574765048809	-0.277257208947033	-2.82917985616175	0.00476153578179798	0.00652379220488561	-3.14100612289699	Not Significant	CXorf42
ZNF577	-0.231725834554139	2.96141097392968	-3.01886709446648	0.00260258517424493	0.00365308940288135	-3.14484169410882	Not Significant	ZNF577
HIBADH	0.134768639162741	5.7997153247108	3.14871698489914	0.00168926711132742	0.00241760000528185	-3.14577916383912	Not Significant	HIBADH
SHROOM4	-0.212257165197948	3.5276381850669	-3.05427329423903	0.00231674462236508	0.00326842461711172	-3.14758406288427	Not Significant	SHROOM4
AGT	-0.516674591404142	2.81303880610126	-3.00664421569307	0.00270853056054661	0.00379397069721114	-3.1483773554959	Not Significant	AGT
NPTX1	-0.421911442346544	-0.931432065550679	-2.790703445794	0.0053610029395244	0.00730500100107991	-3.15762001388805	Not Significant	NPTX1
FPR1	0.278144750452417	2.16188791070658	2.96560291255738	0.00309379482147766	0.00430862818396354	-3.16017381737728	Not Significant	FPR1
ST8SIA4	0.184038395755274	3.79711255337365	3.0674476515171	0.00221795226937754	0.00313466398638089	-3.16080400287633	Not Significant	ST8SIA4
ARRDC4	-0.206471619670322	4.51421247708571	-3.10232443022735	0.00197478882706137	0.00280930181300518	-3.16282731934541	Not Significant	ARRDC4
CD200R1	0.30360103108404	-0.271671412105026	2.8234084460173	0.00484739774730802	0.00663414430175194	-3.16732339713057	Not Significant	CD200R1
RPL37A	0.177906445496788	9.23082708199503	3.13710202653691	0.00175694313625337	0.00251120285810133	-3.16751554896448	Not Significant	RPL37A
ITGA7	-0.328802520082212	3.07981278772334	-3.01847758838526	0.00260590194376457	0.00365705901475147	-3.170381996127	Not Significant	ITGA7
DLG1	0.127424960703577	6.18147491345795	3.14361926974584	0.00171866831886311	0.00245873721357524	-3.17965601140638	Not Significant	DLG1
ATOX1	-0.168541531473243	5.69470596838538	-3.13356188133754	0.00177806136232753	0.0025395786248646	-3.18441112686004	Not Significant	ATOX1
HSD17B11	-0.207663275761015	4.20061725577403	-3.08095683194098	0.0021206773672638	0.00300427620973377	-3.18510103619203	Not Significant	HSD17B11
ASB3	0.0950656070770446	3.89822985504501	3.06389310939296	0.00224421915834158	0.00317029052788093	-3.18837509388742	Not Significant	ASB3
YIPF6	-0.166310287823635	4.35394377448393	-3.0854673320876	0.00208908165755533	0.0029617585648035	-3.18862765556609	Not Significant	YIPF6
ZNF773	-0.19566158892291	2.80096660943304	-2.99249052632565	0.00283613449785922	0.00396454889599877	-3.19485985318505	Not Significant	ZNF773
MAPK8IP3	-0.218569920116323	5.26732272372993	-3.11853863974526	0.00187030604996091	0.00266598768092999	-3.19547180170746	Not Significant	MAPK8IP3
KIAA0368	-0.109853526567641	7.41059774342961	-3.14117738329727	0.00173291828152134	0.00247841260578404	-3.19861249801656	Not Significant	KIAA0368
C3orf54	-0.216661652140885	0.535759290398514	-2.8552026999094	0.00439125938945939	0.0060330438114594	-3.20147070361316	Not Significant	C3orf54
SPPL2B	-0.162650309876345	5.24871150760361	-3.1170196942023	0.00187987359669653	0.002679115227743	-3.20205738774304	Not Significant	SPPL2B
MRPL41	-0.219814052468163	4.79790282684642	-3.09962747557343	0.0019926794631113	0.00283367539424102	-3.20522459847644	Not Significant	MRPL41
ROM1	-0.203486185589612	1.48706616180962	-2.91065193964817	0.00368801437729876	0.0051019975214928	-3.20701469194916	Not Significant	ROM1
NCOA3	-0.1710358281098	6.31153414941017	-3.1350544820398	0.00176912913414994	0.00252754445884136	-3.20950197981354	Not Significant	NCOA3
SLC25A18	-0.363891377262989	-0.584101936481862	-2.78479992060075	0.00545879211969035	0.00742878174717271	-3.20993436016542	Not Significant	SLC25A18
FIGF	-0.461760186318095	-1.59939696337117	-2.7385399608778	0.00628264808587054	0.00850125611619422	-3.21161355287688	Not Significant	FIGF
C11orf48	0.158830872471929	5.09891146146569	3.10983779280432	0.00192572371033515	0.00274236981661144	-3.21245092854225	Not Significant	C11orf48
NDUFB6	0.129352155923258	5.12336913096569	3.10926457494677	0.00192942716271652	0.00274685973027473	-3.21460744452929	Not Significant	NDUFB6
CNOT10	0.09812740986587	5.1687812500453	3.11012685309718	0.00192385862694301	0.00273997450465849	-3.21754706757146	Not Significant	CNOT10
ZNF234	-0.121569230078596	3.34908079529166	-3.01871439641328	0.002603884986329	0.00365457113563261	-3.2192718938616	Not Significant	ZNF234
GMPPB	-0.150568772295192	4.36676500188319	-3.07519683091978	0.00216166376089062	0.00306060178878535	-3.22111791617353	Not Significant	GMPPB
GNPNAT1	-0.164723552760587	6.12800540422769	-3.12762407209519	0.00181400789280587	0.0025884503891339	-3.22645806000301	Not Significant	GNPNAT1
ATXN7L3B	-0.13758022402097	7.36632531895753	-3.13027878666019	0.00179785480046397	0.00256711436734824	-3.23283605088136	Not Significant	ATXN7L3B
SIGLEC9	0.22639841576353	1.15160193109245	2.88090241504682	0.00405142826578913	0.00557793458320908	-3.23560191384576	Not Significant	SIGLEC9
DNASE2	0.123672502024518	6.5568843950694	3.12844645305188	0.00180898974238429	0.00258153599106271	-3.23599217684062	Not Significant	DNASE2
ATP6V0E1	-0.128501073243977	7.4429583277446	-3.12896129270662	0.0018058547088777	0.00257779946855246	-3.23635640955073	Not Significant	ATP6V0E1
LOC644538	0.205667485105167	1.4887323549316	2.90238922367346	0.0037858510423712	0.00522864561697608	-3.238891901829	Not Significant	LOC644538
INPPL1	-0.136860577818896	6.80573555148184	-3.12734289309452	0.00181572657793931	0.0025906558333668	-3.24272469752298	Not Significant	INPPL1
ADAM9	0.265164609125188	6.67052421824216	3.12699941161076	0.00181782811585068	0.00259340705461224	-3.24275044921318	Not Significant	ADAM9
TBC1D3B	-0.264464763584769	2.43306350499289	-2.95211838098698	0.00323090761017042	0.00449247437768679	-3.24281251683179	Not Significant	TBC1D3B
S100PBP	-0.0954146503628523	4.88674408947097	-3.0921278296952	0.00204321553170057	0.00290168012742788	-3.243282689934	Not Significant	S100PBP
ACP6	-0.193152911351336	3.86543620514322	-3.0408055359822	0.00242189513739143	0.00341130289114789	-3.24448314632129	Not Significant	ACP6
RIF1	0.233127108191923	5.4453223029891	3.10972685544208	0.00192643994511224	0.0027431287849391	-3.24455480677669	Not Significant	RIF1
PAQR7	-0.142628767354421	4.1479355806062	-3.05748819386814	0.00229227114825395	0.00323511761206194	-3.24608698394796	Not Significant	PAQR7
TNFAIP6	-0.247637742007014	3.23511185712371	-3.00604885113924	0.00271379047955621	0.00380098279127062	-3.24614460513437	Not Significant	TNFAIP6
DYDC2	-0.462985593135552	-1.32680768899212	-2.73409862442457	0.00636736574729377	0.00861044119441145	-3.24799220424708	Not Significant	DYDC2
MTMR7	-0.267384952532286	1.15276500184477	-2.87745008804714	0.00409564455302453	0.00563777356986279	-3.25129401583928	Not Significant	MTMR7
CYP51A1	-0.16046108714653	6.51450849933008	-3.12234186220866	0.00184654646129221	0.00263337407204959	-3.25386514734626	Not Significant	CYP51A1
C2orf40	-0.570846589565451	-0.426058780621131	-2.78989324401339	0.00537432909405432	0.00731983922049866	-3.25809961012546	Not Significant	C2orf40
NOTCH3	0.198177620885406	7.67943912948679	3.12049137241571	0.00185807197864744	0.00264930583065793	-3.25812451252355	Not Significant	NOTCH3
P2RX1	0.368727722026793	-0.623998063779489	2.76969992601496	0.00571629594140911	0.00776368433349094	-3.26055515524163	Not Significant	P2RX1
ABHD3	-0.20763177326413	4.65899027595629	-3.07403305189221	0.00217003266729806	0.00307128878784397	-3.26308683270191	Not Significant	ABHD3
CLU	-0.36402978058209	8.92198622682185	-3.10937397605759	0.00192871983744133	0.00274611394663094	-3.26464664554499	Not Significant	CLU
PAWR	-0.175475955988265	4.1042076407331	-3.04864661981897	0.00236015532855789	0.00332747219315429	-3.2651046143195	Not Significant	PAWR
GLB1	0.122889902809911	6.31773275312636	3.11686836021149	0.00188082928277976	0.00268022201993379	-3.26640590041175	Not Significant	GLB1
VSIG4	0.281865890787269	3.60289723174661	3.01686194716076	0.00261970101181725	0.00367607960283788	-3.26809531262688	Not Significant	VSIG4
GNAI2	-0.109756240184346	8.26007162071972	-3.11185544147614	0.00191274000516546	0.00272517654995825	-3.27307628802188	Not Significant	GNAI2
MAMSTR	0.229732779163435	0.373035710516024	2.82254971940826	0.00486029234579519	0.00665118364629393	-3.27450813670937	Not Significant	MAMSTR
MCM3APAS	0.210866166484606	0.422073688917462	2.82471942316673	0.00482777195477616	0.00660909748899065	-3.27534358835181	Not Significant	MCM3APAS
PGM2L1	0.24800022999023	4.51885178707548	3.06630293209463	0.00222638040187763	0.00314598144589336	-3.27806707461673	Not Significant	PGM2L1
P4HA1	0.195104534492805	6.28057282987838	3.11110884056501	0.00191753501908832	0.00273148821078279	-3.28337494739808	Not Significant	P4HA1
C11orf54	-0.149240191869952	4.49905989900705	-3.06035055519914	0.0022706812049527	0.00320615901835161	-3.2861560533366	Not Significant	C11orf54
HIST3H2A	0.440378568635137	1.27450812116857	2.87739862770519	0.00409630694538844	0.00563816682468537	-3.2898943501004	Not Significant	HIST3H2A
FKBP14	0.1898266886921	3.43370039915592	3.00268053811896	0.00274372524802753	0.00384075344063113	-3.29002029455893	Not Significant	FKBP14
SHANK2	-0.263688222709986	5.3880871562986	-3.0906523525531	0.00205329557025812	0.00291461255690946	-3.2945210724184	Not Significant	SHANK2
CCNL2	-0.186271459619771	6.22074661541011	-3.10649296103138	0.00194742660998883	0.00277195759122233	-3.29491817641534	Not Significant	CCNL2
SLC25A10	0.198457147727245	5.68180803795396	3.09826582615378	0.00200176864913457	0.00284563831498905	-3.29529429864044	Not Significant	SLC25A10
FAM50A	0.180624989576285	5.92519465035953	3.10243769508593	0.00197404070944869	0.00280850449603788	-3.29570009775763	Not Significant	FAM50A
PTRH2	0.189483058138721	4.62826501680935	3.06488018521515	0.00223689651097339	0.00316054281881796	-3.29601972946403	Not Significant	PTRH2
MXRA5	-0.294932955406216	8.32850365151886	-3.10052904593958	0.00198668225552817	0.00282568405573411	-3.30509409656201	Not Significant	MXRA5
PEG10	0.712268511117752	5.65396782102305	3.09320170730231	0.00203590771952873	0.00289267427740521	-3.30536749605057	Not Significant	PEG10
IL17RB	-0.289704281578064	3.77933097755611	-3.01579099060084	0.00262888480725115	0.00368827511343532	-3.30626866651216	Not Significant	IL17RB
DLEU1	0.174227539061318	2.11727495412656	2.9137222617333	0.00365225013626385	0.00505532486723953	-3.30629213444991	Not Significant	DLEU1
GLRX	0.22999707890256	4.66417741752502	3.05879325797271	0.00228240418498727	0.00322179981483584	-3.31079483527206	Not Significant	GLRX
PHF3	-0.142626329861158	6.69486173592073	-3.1042173355946	0.0019623202905864	0.00279262601399701	-3.31287808674068	Not Significant	PHF3
HLX	0.196747842069821	2.43640694377258	2.92769757696568	0.00349341803447661	0.00484308889607368	-3.32131308588894	Not Significant	HLX
DCUN1D4	0.115477089434967	5.20792638692678	3.0768241978619	0.00215001081277806	0.0030446789511637	-3.32427624231286	Not Significant	DCUN1D4
CCDC41	-0.13093814063853	3.58730008740859	-2.99877064599411	0.00277885182751447	0.00388847001705395	-3.32522681504642	Not Significant	CCDC41
CAV1	-0.246932133737206	6.02985100301818	-3.09254076642171	0.00204040262085375	0.00289796033652668	-3.33029578080088	Not Significant	CAV1
GPR108	-0.1119104946592	5.88456890587598	-3.0895327912375	0.00206097456051247	0.0029246805961117	-3.33137812109036	Not Significant	GPR108
EIF4A3	0.133901064626525	6.87230587732051	3.09878557064596	0.00199829480010211	0.00284139067766752	-3.33158562279038	Not Significant	EIF4A3
SYVN1	-0.123748822158325	6.5137346891996	-3.09628015734999	0.0020150915635511	0.00286391372440123	-3.33407813295591	Not Significant	SYVN1
TARBP1	0.174525341377976	5.60902370735537	3.08396099266093	0.00209958503408134	0.0029760857282977	-3.33445157746236	Not Significant	TARBP1
TSC22D2	0.127305010032348	4.774948498587	3.05814522739465	0.00228729875228545	0.00322840441582953	-3.33521674010825	Not Significant	TSC22D2
THBS2	-0.325308525910735	8.08665714286412	-3.09141071819755	0.00204810893950558	0.00290807764894982	-3.33881899794947	Not Significant	THBS2
LGALS3	0.248651476215673	7.12496055120036	3.09629107383492	0.00201501809675441	0.00286391372440123	-3.33935680858745	Not Significant	LGALS3
HPS1	0.120189819940628	5.83086891714309	3.08619414341635	0.00208403104309566	0.00295515799355877	-3.34066245473699	Not Significant	HPS1
TLK1	-0.119114010101043	6.29322319483358	-3.09083424367995	0.00205205047752295	0.00291339778951678	-3.34532106865359	Not Significant	TLK1
AKAP1	0.170793301670328	6.48822970960173	3.09258951645518	0.00204007077225383	0.00289776399813258	-3.34564471463276	Not Significant	AKAP1
SRP68	0.116575322344094	6.74897269254171	3.0936544913636	0.00203283369707772	0.00288858083586464	-3.34635721513553	Not Significant	SRP68
NIPSNAP3A	0.119099214927927	4.76530602472904	3.05338404641898	0.00232355622449901	0.00327772535457839	-3.34734679487682	Not Significant	NIPSNAP3A
C8orf33	0.167828791178384	6.26591458600023	3.08980635729221	0.00205909575853631	0.00292229150559577	-3.34802896935365	Not Significant	C8orf33
CDC42EP5	0.286148167101787	1.41112688391366	2.85917068856922	0.00433715495910209	0.00596144717355873	-3.3483199191093	Not Significant	CDC42EP5
VAPA	-0.109945516252083	7.43365526293393	-3.09202591867813	0.00204391029407856	0.0029023914014681	-3.35022124137142	Not Significant	VAPA
PDIA3	0.145630171898715	9.33772198548335	3.0762731192518	0.00215395039962482	0.00304996931231643	-3.35167795576378	Not Significant	PDIA3
PNMT	-0.632767891376596	-0.906070536576874	-2.72059234073405	0.00663135862762736	0.00895206499320815	-3.35555063538024	Not Significant	PNMT
KIAA0195	-0.160749394085691	6.39110775393481	-3.08814136771074	0.00207055500681208	0.00293660540007168	-3.35624763812256	Not Significant	KIAA0195
GPR35	0.213919243022921	0.443585976585517	2.79602264774655	0.00527425262610289	0.00719423658408544	-3.35751666942315	Not Significant	GPR35
GCOM1	-0.328277961277643	2.62879588366463	-2.92723019647715	0.00349862649377499	0.00484986039940079	-3.35819269882078	Not Significant	GCOM1
CHID1	-0.139627823930554	6.20326959495195	-3.08488347430346	0.00209314702878056	0.00296724110435297	-3.36020581111677	Not Significant	CHID1
XRN1	0.151859071762569	5.58731763775343	3.07481740997147	0.00216438897140653	0.00306417042518365	-3.36110366116785	Not Significant	XRN1
RPS14	-0.163561803224331	9.26692880831514	-3.07399360548191	0.00217031685277974	0.00307140056122866	-3.36118936250469	Not Significant	RPS14
ZC3HAV1L	0.245549782355587	1.07168516307532	2.83482430059161	0.00467889847048775	0.00641350612764814	-3.36163757074434	Not Significant	ZC3HAV1L
VASH1	-0.182287154259678	5.0222584942342	-3.05696579959501	0.00229623167583018	0.00324009611503256	-3.36304022368588	Not Significant	VASH1
FAM19A2	-0.278753014033907	-0.675773191668996	-2.72633538482134	0.00651792393404535	0.00880608119884967	-3.36481743777408	Not Significant	FAM19A2
